UserIncome,UserHousingExpense,HouseholdSize,UserPhoneBill,CurrentSavingsAmount,CurrentEmergencyFund,UserEntertainmentExpense,UserFoodExpense,UserHealthInsuranceCost,UserCarInsuranceCost,UserRentInsuranceCost,UserEducationCost,UserLifeInsuranceCost,GoNegative,AISuggestedSavingsDeposit,AISuggestedEmergencyDeposit,UserFuelCost,medianIncomeForCounty,AverageIncomeForArea,MedianGrossRent,Average1Bdr,Average2Bdr,Average3Bdr,AverageTotalUtilityBills,AveragePhoneBill,AverageInternetBill,AverageMinimumHouseholdSize,AverageMaximumHouseholdSize,AverageEntertainmentExpense,AverageFoodBill1Person,AverageFoodBill4People,AverageFuelCost,AverageCarInsurance,AverageHealthInsuranceCost,AverageEducationCost,AverageChildcareCost,AverageRentInsuranceCost,AverageLifeInsuranceCost
3175,839,2,162,1361,0.0,899,825,688,19,15,529,29,False,158.75,158.75,58,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3619,1914,2,100,950,0.0,250,1234,644,75,27,0,25,False,180.95000000000002,180.95000000000002,16,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4626,1447,1,52,5957,0.0,325,863,150,70,18,0,27,False,231.3,231.3,47,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2901,939,1,61,2570,0.0,758,1213,389,35,35,0,33,False,145.05,145.05,102,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
1793,1149,2,122,2692,0.0,676,978,768,80,12,0,19,False,89.65,89.65,120,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4957,1245,3,168,5706,1239.25,1109,980,381,13,6,0,28,False,247.85000000000002,247.85000000000002,89,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2286,1701,2,136,4226,0.0,725,1260,540,134,33,0,16,False,114.30000000000001,114.30000000000001,28,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4642,1233,2,158,136,0.0,1147,1078,232,26,36,0,22,False,232.10000000000002,232.10000000000002,10,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3340,815,1,49,2171,0.0,366,1123,30,148,18,0,26,False,167.0,167.0,72,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3280,970,3,189,875,3280.0,259,1042,465,147,26,0,20,False,164.0,164.0,116,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3563,2233,3,147,3031,0.0,1252,1077,276,7,34,0,16,False,178.15,178.15,105,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3083,1383,3,231,2528,0.0,1013,856,660,130,28,402,19,False,154.15,154.15,107,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3681,2934,2,174,1742,920.25,557,889,276,49,19,0,35,False,184.05,184.05,94,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4287,883,4,356,273,0.0,1243,1021,1036,60,20,0,12,False,214.35000000000002,214.35000000000002,57,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2723,873,2,136,5369,2723.0,1175,1115,402,12,14,0,34,False,136.15,136.15,55,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2606,1556,2,104,5432,0.0,1013,1006,722,32,9,0,13,False,130.3,130.3,50,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2893,2938,1,75,3981,0.0,813,980,406,151,27,0,32,False,144.65,144.65,111,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5958,2871,2,182,193,0.0,522,694,532,159,33,0,15,False,297.90000000000003,297.90000000000003,97,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
6151,2682,1,51,5636,0.0,469,905,110,64,6,0,14,False,307.55,307.55,116,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4120,1336,4,296,2454,0.0,1204,875,580,125,4,369,22,False,206.0,206.0,58,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4778,880,1,81,1864,0.0,505,1299,132,33,19,0,32,False,238.9,238.9,89,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
1729,1309,4,340,488,0.0,1086,709,636,126,13,0,15,False,86.45,86.45,96,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
6036,2321,2,100,2125,0.0,573,831,616,55,19,0,26,False,301.8,301.8,14,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
1750,2416,3,168,3599,0.0,554,1085,273,103,5,0,36,False,87.5,87.5,28,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
1913,1552,1,89,2538,1434.75,100,582,211,27,9,0,30,False,95.65,95.65,15,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2937,1426,4,292,2372,0.0,346,1024,1060,57,13,0,24,False,146.85,146.85,33,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2443,2274,2,116,2058,0.0,1290,802,82,125,1,384,24,False,122.15,122.15,75,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4339,801,3,231,2728,4339.0,1110,904,657,128,30,0,12,False,216.95000000000002,216.95000000000002,1,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5717,1132,3,240,4664,0.0,1446,702,1236,144,2,0,36,False,285.85,285.85,84,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5422,2746,1,47,1012,1355.5,460,726,43,65,30,0,26,False,271.1,271.1,34,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
6033,1227,2,102,4725,0.0,165,1256,236,53,9,0,27,False,301.65000000000003,301.65000000000003,82,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3579,1640,2,120,3727,894.75,279,852,818,37,2,0,23,True,0.0,0.0,60,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3986,2263,4,196,5827,0.0,821,537,1200,168,32,0,33,False,199.3,199.3,43,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4853,848,4,268,1276,0.0,411,637,476,69,18,0,14,False,242.65,242.65,12,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3044,1782,2,98,3370,0.0,563,679,102,90,22,0,33,False,152.20000000000002,152.20000000000002,21,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
6152,1753,1,92,2364,0.0,1156,1062,41,98,32,0,28,False,307.6,307.6,36,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5875,1161,4,348,4227,0.0,393,980,388,64,17,0,34,False,293.75,293.75,100,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4956,1144,2,174,866,0.0,110,1010,350,160,34,0,30,False,247.8,247.8,35,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3961,960,3,231,958,0.0,61,821,1020,163,8,0,34,False,198.05,198.05,97,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4190,2123,1,57,1990,0.0,1434,1177,74,57,5,0,35,False,209.5,209.5,39,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2072,1675,2,142,4362,0.0,1270,808,644,177,21,0,24,False,103.60000000000001,103.60000000000001,78,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
1867,1619,2,122,2623,0.0,919,1188,816,41,20,0,35,False,93.35000000000001,93.35000000000001,27,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3300,1156,2,180,2232,0.0,523,1297,4,89,16,0,33,True,0.0,0.0,23,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2747,1198,4,280,867,0.0,653,787,1360,89,13,0,21,False,137.35,137.35,97,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2755,2932,3,159,4882,0.0,986,684,273,41,10,0,18,False,137.75,137.75,2,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
1632,857,2,164,2629,0.0,793,966,328,92,24,474,20,False,81.60000000000001,81.60000000000001,92,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
6108,866,4,288,3896,0.0,890,1275,864,123,13,0,20,False,305.40000000000003,305.40000000000003,6,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3608,982,4,356,3427,0.0,1495,1053,64,43,9,578,13,False,180.4,180.4,54,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4510,904,4,380,3748,3382.5,1110,555,412,69,13,0,29,False,225.5,225.5,45,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2524,2109,2,118,3856,0.0,983,1270,268,43,34,0,16,False,126.2,126.2,29,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4852,1190,2,160,358,0.0,99,681,748,173,8,0,27,False,242.60000000000002,242.60000000000002,90,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2772,927,1,67,64,0.0,1166,986,224,130,30,0,17,False,138.6,138.6,117,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5471,2969,4,260,881,0.0,1222,511,1576,120,8,0,16,False,273.55,273.55,8,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3909,877,2,140,1244,0.0,1164,812,648,122,19,0,20,False,195.45000000000002,195.45000000000002,15,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
6042,2160,3,270,583,6042.0,579,1090,621,0,27,0,15,False,302.1,302.1,60,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2081,977,2,176,796,0.0,492,1288,268,90,25,0,13,False,104.05000000000001,104.05000000000001,9,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2965,2339,2,130,1452,741.25,1358,532,214,17,36,0,31,False,148.25,148.25,35,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4640,2089,3,138,1125,4640.0,551,673,942,71,33,441,30,False,232.0,232.0,76,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2288,2728,2,152,5618,0.0,698,931,554,93,16,0,26,False,114.4,114.4,83,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3313,1818,4,284,176,0.0,882,896,1664,34,20,551,34,False,165.65,165.65,35,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4619,2030,1,53,3928,0.0,628,576,92,149,36,0,13,False,230.95000000000002,230.95000000000002,27,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2974,1251,3,246,4641,0.0,709,864,921,60,29,0,31,False,148.70000000000002,148.70000000000002,45,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3066,1439,4,288,4653,0.0,1424,1017,1460,163,28,579,35,False,153.3,153.3,99,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
6288,2751,2,122,1137,0.0,922,977,440,28,7,620,26,False,314.40000000000003,314.40000000000003,73,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2742,2985,2,158,3769,685.5,104,817,36,74,25,0,27,False,137.1,137.1,60,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3766,1193,4,380,3389,0.0,1057,451,656,4,1,442,30,False,188.3,188.3,67,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4794,923,2,98,5681,0.0,1081,515,6,129,9,499,32,False,239.70000000000002,239.70000000000002,92,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4321,1346,3,243,4178,0.0,1316,690,744,151,15,0,19,False,216.05,216.05,67,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4340,1631,3,177,814,1085.0,865,1127,474,1,10,0,18,True,0.0,0.0,62,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
1915,1846,2,178,893,0.0,837,516,808,112,26,0,16,False,95.75,95.75,99,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2935,865,3,276,1929,0.0,1464,740,60,9,2,414,18,False,146.75,146.75,35,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4540,2690,4,228,3476,0.0,592,1057,1640,82,32,0,19,False,227.0,227.0,116,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3385,910,4,204,4346,0.0,316,1164,932,150,8,0,22,False,169.25,169.25,108,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2440,1420,2,188,4031,0.0,173,514,250,12,5,477,24,False,122.0,122.0,38,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5398,1341,3,165,4073,0.0,673,900,483,135,21,0,20,False,269.90000000000003,269.90000000000003,3,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3685,886,1,92,5544,921.25,1059,520,58,90,23,0,14,False,184.25,184.25,48,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4417,879,2,142,3345,3312.75,967,1270,416,90,1,0,18,False,220.85000000000002,220.85000000000002,93,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4818,1912,4,252,4570,0.0,659,909,1028,163,14,477,30,False,240.9,240.9,79,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5313,2133,1,91,314,0.0,421,460,390,17,11,445,16,False,265.65000000000003,265.65000000000003,80,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5986,2578,4,212,5799,0.0,568,819,864,162,1,0,13,False,299.3,299.3,118,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
6078,1179,3,195,4435,0.0,290,1217,669,66,21,0,25,False,303.90000000000003,303.90000000000003,118,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
6051,2486,3,222,1898,0.0,1470,1173,48,153,30,0,18,False,302.55,302.55,21,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
6129,855,2,138,4444,0.0,105,1142,94,11,1,0,32,False,306.45,306.45,37,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
1616,1403,3,204,5722,404.0,332,961,228,94,2,0,32,False,80.80000000000001,80.80000000000001,29,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5331,1935,4,276,2688,1332.75,1475,694,432,14,33,0,22,False,266.55,266.55,103,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3046,829,1,53,3450,761.5,619,476,408,91,6,530,28,True,0.0,0.0,73,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
6360,1198,1,77,3139,0.0,1334,1253,209,109,4,562,26,False,318.0,318.0,113,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5293,842,3,237,3867,0.0,804,530,561,70,1,0,30,False,264.65000000000003,264.65000000000003,102,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2227,941,4,380,4712,1670.25,1244,1112,904,106,3,0,17,False,111.35000000000001,111.35000000000001,3,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2819,1559,3,162,566,0.0,957,580,771,94,18,0,26,False,140.95000000000002,140.95000000000002,38,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
6079,1279,2,170,3086,0.0,596,1201,6,13,28,538,27,False,303.95,303.95,41,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4398,1675,3,186,3797,0.0,558,849,1044,164,16,0,31,True,0.0,0.0,44,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3815,2845,3,246,3239,3815.0,361,1245,30,32,25,0,14,False,190.75,190.75,56,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2818,2323,3,168,2647,0.0,585,1297,585,49,35,0,22,False,140.9,140.9,63,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
6208,1330,4,332,5298,1552.0,462,598,348,125,10,0,13,False,310.40000000000003,310.40000000000003,23,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2591,926,1,56,316,0.0,922,816,362,163,1,381,27,False,129.55,129.55,58,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2834,1149,3,207,280,0.0,626,503,1191,19,15,0,17,False,141.70000000000002,141.70000000000002,56,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5088,807,4,224,130,0.0,1216,495,136,24,35,0,17,False,254.4,254.4,45,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
6469,2768,1,83,2909,0.0,498,465,227,101,15,0,22,False,323.45000000000005,323.45000000000005,6,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
1802,1320,1,94,5632,0.0,450,1103,263,70,36,0,34,False,90.10000000000001,90.10000000000001,117,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2003,1157,3,141,2943,0.0,562,1143,972,171,12,0,20,False,100.15,100.15,61,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
6247,952,4,212,4295,0.0,374,577,284,96,5,303,25,False,312.35,312.35,109,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4128,1279,2,168,4448,0.0,764,885,564,37,21,0,22,False,206.4,206.4,116,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5121,1644,1,94,2088,0.0,915,921,368,178,33,408,18,False,256.05,256.05,23,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5541,901,4,224,4468,0.0,1060,641,608,132,4,0,36,False,277.05,277.05,80,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5302,2122,4,332,732,5302.0,1430,1132,904,101,14,312,20,False,265.1,265.1,96,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4744,1828,2,118,5339,0.0,646,1210,244,69,34,0,26,False,237.20000000000002,237.20000000000002,77,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5484,1633,3,243,186,0.0,354,1202,216,53,16,471,29,False,274.2,274.2,57,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3034,850,1,74,4091,0.0,1198,1177,209,168,32,0,30,False,151.70000000000002,151.70000000000002,35,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2180,1840,2,146,1977,2180.0,658,831,572,175,36,0,19,False,109.0,109.0,96,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2639,2120,1,74,808,0.0,1442,537,406,69,8,0,36,False,131.95000000000002,131.95000000000002,38,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4768,818,2,110,3163,1192.0,1285,632,336,140,19,0,34,False,238.4,238.4,99,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3101,1638,2,98,1473,0.0,1225,1064,736,74,13,384,34,False,155.05,155.05,109,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4090,1733,4,312,5659,0.0,180,907,1404,170,13,0,36,False,204.5,204.5,111,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3634,1120,1,86,1819,2725.5,607,959,359,31,15,0,19,False,181.70000000000002,181.70000000000002,8,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3161,1150,1,54,3463,0.0,688,835,242,153,2,0,12,True,0.0,0.0,59,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2717,1364,1,61,3919,0.0,1221,1103,202,147,13,0,36,False,135.85,135.85,47,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2554,1599,4,252,92,0.0,1217,1011,1336,40,33,0,23,False,127.7,127.7,71,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2171,2907,1,46,3016,0.0,231,1199,259,2,25,0,27,False,108.55000000000001,108.55000000000001,4,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4016,910,4,248,1268,0.0,1384,1057,956,82,17,0,32,False,200.8,200.8,92,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3734,1578,1,90,2559,0.0,392,826,335,135,14,569,34,False,186.70000000000002,186.70000000000002,43,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2009,879,2,184,579,0.0,1187,546,198,80,1,0,25,False,100.45,100.45,113,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3359,977,1,83,1318,0.0,482,1075,390,1,11,643,18,False,167.95000000000002,167.95000000000002,24,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2483,1130,1,64,4299,0.0,1137,1050,214,148,8,0,28,False,124.15,124.15,97,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2357,2769,4,336,573,589.25,722,1264,536,109,8,621,15,False,117.85000000000001,117.85000000000001,111,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2285,2488,1,53,5382,0.0,257,582,110,119,9,0,25,False,114.25,114.25,21,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
6083,1418,1,64,1201,0.0,1253,477,164,87,8,0,34,False,304.15000000000003,304.15000000000003,85,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4771,1292,3,249,4188,0.0,871,753,363,93,32,0,35,False,238.55,238.55,56,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5102,851,1,55,1888,0.0,563,904,365,61,19,507,22,False,255.10000000000002,255.10000000000002,65,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3032,878,3,159,962,0.0,305,580,1095,167,10,0,36,True,0.0,0.0,103,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5630,1903,3,174,5544,0.0,762,1162,1092,164,21,0,14,False,281.5,281.5,18,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3426,2681,4,368,5517,0.0,402,538,1304,101,30,0,17,False,171.3,171.3,119,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4016,1625,2,150,47,0.0,940,693,780,170,2,0,36,False,200.8,200.8,76,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2903,1861,1,84,2738,725.75,461,822,49,47,30,0,18,False,145.15,145.15,89,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3941,1763,4,236,678,0.0,519,630,1608,26,32,0,12,False,197.05,197.05,72,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
1919,904,2,158,3770,0.0,966,1247,472,55,18,0,16,False,95.95,95.95,51,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
1985,1570,2,92,3543,0.0,108,503,76,98,36,0,24,False,99.25,99.25,0,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
